Date,Gold_Price,SPY_Close,Sensex_Close
2020-05-04,1706.9000244140625,263.9643158796331,31715.35
2020-05-05,1704.4000244140625,268.9386278809035,31453.51
2020-05-06,1684.199951171875,268.204065349261,31685.75
2020-05-07,1721.800048828125,269.4315161131545,31443.38
2020-05-08,1709.9000244140625,272.3787373296656,31642.7
2020-05-11,1695.300048828125,273.35511818910254,31561.22
2020-05-12,1704.4000244140625,273.5782326746464,31371.12
2020-05-13,1713.9000244140625,267.0233297826381,32008.61
2020-05-14,1738.0999755859375,265.0893523402095,31122.89
2020-05-15,1753.4000244140625,266.2236931911012,31097.73
2020-05-18,1731.800048828125,275.9119645975404,30028.98
2020-05-19,1744.199951171875,275.4098753844556,30196.17
2020-05-20,1750.5999755859375,276.95334046749406,30818.61
2020-05-21,1720.5,276.7674013742696,30932.9
2020-05-22,1734.5999755859375,274.8706605821272,30672.59
2020-05-26,1704.800048828125,280.96993572984945,30609.3
2020-05-27,1710.300048828125,282.2530499391975,31605.22
2020-05-28,1713.300048828125,285.2934930178406,32200.59
2020-05-29,1736.9000244140625,283.5454528602994,32424.1
2020-06-01,1737.800048828125,284.70774350527944,33303.52
2020-06-02,1725.199951171875,286.49285608025383,33825.53
2020-06-03,1697.800048828125,291.2254010278824,34109.54
2020-06-04,1718.9000244140625,291.0208841943324,33980.7
2020-06-05,1676.199951171875,298.71017764112366,34287.24
2020-06-08,1698.300048828125,300.6999148898166,34370.58
2020-06-09,1714.699951171875,300.5789959336958,33956.69
2020-06-10,1713.300048828125,299.7515132727341,34247.05
2020-06-11,1732.0,290.2305122092479,33538.37
2020-06-12,1729.300048828125,287.37619605433343,33780.89
2020-06-15,1720.300048828125,286.6322859133372,33228.8
2020-06-16,1729.5999755859375,293.4755951042188,33605.22
2020-06-17,1729.199951171875,292.3133937260107,33507.92
2020-06-18,1724.800048828125,290.3700105766524,34208.05
2020-06-19,1745.9000244140625,293.5903602008235,34731.73
2020-06-22,1756.699951171875,290.48056770618825,34911.32
2020-06-23,1772.0999755859375,293.7023932608422,35430.43
2020-06-24,1765.800048828125,289.97620596157446,34868.98
2020-06-25,1762.0999755859375,287.29603804217845,34842.1
2020-06-26,1772.5,286.12861976222734,35171.27
2020-06-29,1774.800048828125,284.4663688645096,34961.52
2020-06-30,1793.0,289.68673112616494,34915.8
2020-07-01,1773.199951171875,291.2649002289828,35414.45
2020-07-02,1784.0,294.8229909603525,35843.7
2020-07-06,1788.5,296.67208342709216,36487.28
2020-07-07,1804.199951171875,296.5226666933672,36674.52
2020-07-08,1815.5,295.3833306910914,36329.01
2020-07-09,1799.199951171875,296.1304311850912,36737.69
2020-07-10,1798.199951171875,296.85893483322246,36594.33
2020-07-13,1811.0,301.36939399134485,36693.69
2020-07-14,1810.5999755859373,298.6144955528962,36033.06
2020-07-15,1811.4000244140625,301.6776844605353,36051.81
2020-07-16,1798.699951171875,300.0340035787868,36471.68
2020-07-17,1808.300048828125,301.2386504572244,37020.14
2020-07-20,1815.9000244140625,303.6293883169463,37418.99
2020-07-21,1842.4000244140625,305.31038051767416,37930.33
2020-07-22,1864.0999755859373,305.5625057184736,37871.52
2020-07-23,1889.0999755859373,305.59055182494063,38140.47
2020-07-24,1897.300048828125,300.6970749383659,38128.9
2020-07-27,1931.0,302.02320191741745,37934.73
2020-07-28,1944.699951171875,302.2379670057291,38492.95
2020-07-29,1953.5,304.1897627090463,38071.13
2020-07-30,1942.300048828125,302.95708805761114,37736.07
2020-07-31,1962.800048828125,305.0302308444196,37606.89
2020-08-03,1966.0,307.8224634422945,36939.6
2020-08-04,2001.199951171875,308.2333679199219,37687.91
2020-08-05,2031.0999755859373,310.4093077965834,37663.33
2020-08-06,2051.5,312.3423550043595,38025.45
2020-08-07,2010.0999755859373,312.73465757970314,38040.57
2020-08-10,2024.4000244140625,313.56572430738385,38182.08
2020-08-11,1932.5999755859373,315.2187420431748,38407.01
2020-08-12,1934.9000244140625,315.90993664012,38369.63
2020-08-13,1956.699951171875,315.88174238680034,38310.49
2020-08-14,1937.0,315.1066939759868,37877.34
2020-08-17,1985.0,315.96582760402447,38050.78
2020-08-18,1999.4000244140625,316.6755747593398,38528.32
2020-08-19,1958.699951171875,317.15197175093834,38614.79
2020-08-20,1933.800048828125,316.395484253293,38220.39
2020-08-21,1934.5999755859373,317.2546069451687,38434.72
2020-08-24,1927.699951171875,320.317647555092,38799.08
2020-08-25,1911.800048828125,321.4475703192172,38843.88
2020-08-26,1940.699951171875,324.85631229086107,39073.92
2020-08-27,1921.5999755859373,326.76138049891904,39113.47
2020-08-28,1964.5999755859373,327.5271484061451,39467.31
2020-08-31,1967.5999755859373,328.0688125407522,38628.29
2020-09-01,1968.199951171875,329.3855184912039,38900.8
2020-09-02,1934.4000244140625,335.02608497792954,39086.03
2020-09-03,1927.5999755859373,332.8128831611209,38990.94
2020-09-04,1923.9000244140625,324.82827889102447,38357.18
2020-09-08,1933.0,319.981502594332,38365.35
2020-09-09,1944.699951171875,319.8134574738686,38193.92
2020-09-10,1954.199951171875,319.8787168137778,38840.32
2020-09-11,1937.800048828125,314.6864086904257,38854.55
2020-09-14,1953.0999755859373,317.8710172817062,38756.63
2020-09-15,1956.300048828125,319.4025040289579,39044.35
2020-09-16,1960.199951171875,320.37366496153686,39302.85
2020-09-17,1940.0,315.36814836359696,38979.85
2020-09-18,1952.0999755859373,314.55844047590506,38845.82
2020-09-21,1901.199951171875,306.7201197911973,38034.14
2020-09-22,1898.5999755859373,310.25486247331366,37734.08
2020-09-23,1859.9000244140625,310.5361552510861,37668.42
2020-09-24,1868.300048828125,306.4106267464723,36553.6
2020-09-25,1857.699951171875,309.01715959766386,37388.66
2020-09-28,1872.800048828125,314.061487167799,37981.63
2020-09-29,1894.300048828125,313.8833429517761,37973.22
2020-09-30,1887.5,317.1837757137039,38067.93
2020-10-01,1908.4000244140625,317.6056060760855,38697.05
2020-10-05,1912.5,318.7496079388286,38973.7
2020-10-06,1901.0999755859373,320.8217262568447,39574.57
2020-10-07,1883.5999755859373,320.3153795899011,39878.95
2020-10-08,1888.5999755859373,322.3968162460818,40182.67
2020-10-09,1919.5,325.6785824624324,40509.49
2020-10-12,1922.5,331.9323538308198,40593.8
2020-10-13,1888.5,330.47900502057865,40625.51
2020-10-14,1901.300048828125,329.972756879164,40794.74
2020-10-15,1903.199951171875,326.3066381225697,39728.41
2020-10-16,1900.800048828125,328.86637270354765,39982.98
2020-10-19,1906.4000244140625,327.5349686413807,40431.6
2020-10-20,1910.4000244140625,325.2378390228432,40544.37
2020-10-21,1924.5999755859373,324.10337501204015,40707.31
2020-10-22,1901.0999755859373,323.70016487914387,40558.49
2020-10-23,1902.0,324.4033413018358,40685.5
2020-10-26,1902.699951171875,321.5811619786056,40145.5
2020-10-27,1908.800048828125,318.8996157034688,40522.1
2020-10-28,1876.199951171875,317.1462743349563,39922.46
2020-10-29,1865.5999755859373,312.59888017023786,39749.85
2020-10-30,1877.4000244140625,309.12030211816017,39614.07
2020-11-02,1890.4000244140625,311.6237517685038,39757.58
2020-11-03,1908.5,317.14625147272767,40261.13
2020-11-04,1894.5999755859373,326.23167501458374,40616.14
2020-11-05,1945.300048828125,330.21650199405093,41340.16
2020-11-06,1950.300048828125,329.57891862617254,41893.06
2020-11-09,1853.199951171875,341.6460186911724,42597.43
2020-11-10,1875.4000244140625,333.0200314926261,43277.65
2020-11-11,1860.699951171875,335.2515104499309,43593.67
2020-11-12,1872.5999755859373,334.46392979832933,43357.19
2020-11-13,1885.699951171875,336.50788830791896,43443.0
2020-11-17,1884.5,339.3394838984317,43952.71
2020-11-18,1873.5,338.9457125791988,44180.05
2020-11-19,1861.0999755859373,335.8327710162456,43599.96
2020-11-20,1872.5999755859373,335.4015748426542,43882.25
2020-11-23,1837.800048828125,336.43284736607615,44077.15
2020-11-24,1804.800048828125,341.1115660650556,44523.02
2020-11-25,1805.699951171875,340.50209919331934,43828.1
2020-11-27,1781.9000244140625,341.4584467885662,44149.72
2020-12-01,1814.0999755859373,344.7400892445272,44655.44
2020-12-02,1825.699951171875,344.0650171671395,44618.04
2020-12-03,1836.800048828125,345.2182420401167,44632.65
2020-12-04,1835.9000244140625,346.774658203125,45079.55
2020-12-07,1861.800048828125,346.5590348982275,45426.97
2020-12-08,1870.800048828125,347.6466958745424,45608.51
2020-12-09,1834.5999755859373,347.89985522890714,46103.5
2020-12-10,1833.5999755859373,344.9088393885953,45959.88
2020-12-11,1839.800048828125,343.8587477975953,46099.01
2020-12-14,1828.699951171875,346.7278347271042,46253.46
2020-12-15,1852.300048828125,346.5309753417969,46263.17
2020-12-16,1856.0999755859373,348.0029919055066,46666.46
2020-12-17,1887.199951171875,349.2218696243866,46890.34
2020-12-18,1885.699951171875,349.4769737830207,46960.69
2020-12-21,1879.199951171875,356.3601477939709,45553.96
2020-12-22,1866.5999755859373,346.82160430191885,46006.69
2020-12-23,1874.699951171875,348.0362675918422,46444.18
2020-12-24,1879.9000244140625,347.4807921909982,46973.54
2020-12-28,1877.199951171875,350.8328667521187,47353.75
2020-12-29,1879.699951171875,352.1605464869745,47613.08
2020-12-30,1891.0,351.3131417521884,47746.22
2020-12-31,1893.0999755859373,352.7819976888743,47751.33
2021-01-04,1944.699951171875,353.5258889790341,48176.8
2021-01-05,1952.699951171875,350.7481758528555,48437.78
2021-01-06,1906.9000244140625,354.9666075632353,48174.06
2021-01-07,1912.300048828125,357.7160722909524,48093.32
2021-01-08,1834.0999755859373,359.2131024056668,48782.51
2021-01-11,1849.5999755859373,358.3563106333283,49269.32
2021-01-12,1842.9000244140625,357.67832429486367,49517.11
2021-01-13,1853.5999755859373,358.620014800048,49492.32
2021-01-14,1850.300048828125,358.8741767085713,49584.16
2021-01-15,1829.300048828125,355.5315168450217,49034.67
2021-01-19,1839.5,357.0851183120567,49398.29
2021-01-20,1865.9000244140625,362.3204924247387,49792.12
2021-01-21,1865.300048828125,362.47114255475856,49624.76
2021-01-22,1855.699951171875,361.69904094267855,48878.54
2021-01-25,1854.9000244140625,362.30163370303234,48347.59
2021-01-27,1844.9000244140625,358.11149358371074,47409.93
2021-01-28,1837.9000244140625,359.62744511564784,46874.36
2021-01-29,1847.300048828125,354.6746562888395,46285.77
2021-02-01,1860.800048828125,355.3054528443907,48600.61
2021-02-02,1830.5,360.8421781777744,49797.72
2021-02-03,1832.199951171875,361.2941615578961,50255.75
2021-02-04,1788.9000244140625,363.6858017042245,50614.29
2021-02-05,1810.9000244140625,365.7856064102736,50731.63
2021-02-08,1831.9000244140625,367.7535202068456,51348.77
2021-02-09,1835.300048828125,368.06428086991536,51329.08
2021-02-10,1840.5999755859373,369.3730882539895,51309.39
2021-02-11,1824.9000244140625,368.81758996668185,51531.52
2021-02-12,1821.5999755859373,369.9569256617174,51544.3
2021-02-16,1797.199951171875,371.15279487134046,52104.17
2021-02-17,1771.0999755859375,369.73093831008623,51703.83
2021-02-18,1773.4000244140625,368.6575090194451,51324.69
2021-02-19,1775.800048828125,369.46726532286857,50889.76
2021-02-22,1806.699951171875,366.868443046135,49744.32
2021-02-23,1804.4000244140625,366.2375627125511,49751.41
2021-02-24,1796.4000244140625,369.32598153906656,50781.69
2021-02-25,1774.4000244140625,368.9964721797109,51039.31
2021-02-26,1728.0999755859375,363.0642914968306,49099.99
2021-03-01,1722.5,368.092557106135,49849.84
2021-03-02,1733.0999755859375,367.2921285660822,50296.89
2021-03-03,1715.300048828125,364.2413396525993,51444.65
2021-03-04,1700.199951171875,361.57665323526015,50846.08
2021-03-05,1698.0,362.29229073571577,50405.32
2021-03-08,1677.699951171875,365.0417727550785,50441.07
2021-03-09,1716.5999755859375,367.1414526189629,51025.48
2021-03-10,1721.5,368.5445095056912,51279.51
2021-03-12,1719.5,371.1903378769916,50792.08
2021-03-15,1728.9000244140625,373.525611368216,50395.08
2021-03-16,1730.5999755859375,374.59903531754907,50363.96
2021-03-17,1726.800048828125,374.872084062615,49801.62
2021-03-18,1732.199951171875,373.5538785663283,49216.52
2021-03-19,1741.4000244140625,369.9122034598973,49858.24
2021-03-22,1737.800048828125,372.2738835812704,49771.29
2021-03-23,1724.699951171875,371.6975976242941,50051.44
2021-03-24,1732.9000244140625,371.0268578241656,49180.31
2021-03-25,1724.9000244140625,368.94859315627457,48440.12
2021-03-26,1732.199951171875,374.4844872829987,49008.5
2021-03-30,1683.9000244140625,373.5775471105056,50136.58
2021-03-31,1713.800048828125,375.9865190732753,49509.15
2021-04-01,1726.5,378.5088868681517,50029.83
2021-04-05,1727.0,384.4320304111423,49159.32
2021-04-06,1741.5,384.715488212846,49201.39
2021-04-07,1740.0999755859375,384.4509405140728,49661.76
2021-04-08,1756.800048828125,385.9813311790909,49746.21
2021-04-09,1743.300048828125,388.9005348561053,49591.32
2021-04-12,1731.199951171875,389.1460095599626,47883.38
2021-04-13,1746.199951171875,390.6575825539483,48544.06
2021-04-15,1765.4000244140625,393.1420711141087,48803.68
2021-04-16,1779.0,394.79528645183314,48832.03
2021-04-19,1769.4000244140625,393.6899724622035,47949.42
2021-04-20,1777.300048828125,392.13128077165067,47705.8
2021-04-22,1781.199951171875,393.727845726396,48080.67
2021-04-23,1777.0,395.1165238365768,47878.45
2021-04-26,1779.199951171875,395.08808595056274,48386.51
2021-04-27,1778.0,395.0125506572933,48944.14
2021-04-28,1773.199951171875,395.8344419768864,49733.84
2021-04-29,1768.0999755859375,397.4498842105464,49765.94
2021-04-30,1767.300048828125,395.3903983462814,48782.36
2021-05-03,1791.4000244140625,396.6184592280715,48718.52
2021-05-04,1775.800048828125,393.55773377252143,48253.51
2021-05-05,1784.0999755859375,394.5307514165997,48677.55
2021-05-06,1815.5,396.0233548457596,48949.76
2021-05-07,1831.0999755859373,399.4336942048827,49206.47
2021-05-10,1837.5,399.3580764766717,49502.41
2021-05-11,1835.9000244140625,392.3013261654376,49161.81
2021-05-12,1822.5999755859373,389.76956016414624,48690.8
2021-05-14,1837.9000244140625,394.39852002104016,48732.55
2021-05-17,1867.5,393.35937988752505,49580.73
2021-05-18,1867.800048828125,393.047634931978,50193.33
2021-05-19,1881.300048828125,388.3147167505687,49902.64
2021-05-20,1881.800048828125,393.5860668170732,49564.86
2021-05-21,1876.699951171875,395.0692607659023,50540.48
2021-05-24,1884.5999755859373,397.0719830962271,50651.9
2021-05-25,1898.0999755859373,397.4404406405966,50637.53
2021-05-26,1901.300048828125,396.40122495389744,51017.52
2021-05-27,1895.699951171875,397.4498679127247,51115.22
2021-05-28,1902.5,397.9505616552204,51422.88
2021-06-01,1902.9000244140625,399.3393003651333,51934.88
2021-06-02,1907.5,397.9316647178081,51849.48
2021-06-03,1871.199951171875,396.76021912400967,52232.43
2021-06-04,1889.800048828125,399.52816820943485,52100.05
2021-06-07,1896.800048828125,399.39595605671576,52328.51
2021-06-08,1892.199951171875,399.8021996968463,52275.57
2021-06-09,1893.199951171875,399.8494569438053,51941.64
2021-06-10,1894.199951171875,401.1435640361841,52300.47
2021-06-11,1877.4000244140625,400.9546667518774,52474.76
2021-06-14,1864.0,401.8426410393316,52551.53
2021-06-15,1854.5,401.9276695399214,52773.05
2021-06-16,1859.5,401.370292146152,52501.98
2021-06-17,1773.800048828125,399.6226500161628,52323.33
2021-06-18,1767.9000244140625,396.011067236908,52344.45
2021-06-21,1781.800048828125,399.0724411981786,52574.46
2021-06-22,1776.300048828125,401.85885819780464,52588.71
2021-06-23,1782.300048828125,401.9062465774932,52306.08
2021-06-24,1775.5999755859375,403.3279120211782,52699.0
2021-06-25,1776.5999755859375,404.78749501687327,52925.04
2021-06-28,1779.5999755859375,405.3182680848234,52735.59
2021-06-29,1762.800048828125,406.1807082483046,52549.66
2021-06-30,1770.800048828125,406.3892205742152,52482.71
2021-07-01,1775.9000244140625,408.1142909298514,52318.6
2021-07-02,1782.5999755859375,411.431450218518,52484.67
2021-07-06,1793.5,411.34612866565885,52861.18
2021-07-07,1801.5,412.0569955032296,53054.76
2021-07-08,1799.5999755859375,409.1851801618676,52568.94
2021-07-09,1810.0,413.0806099049922,52386.19
2021-07-12,1805.5,414.5117480670908,52372.69
2021-07-13,1809.4000244140625,414.976133659046,52769.73
2021-07-14,1824.300048828125,415.0520098678641,52904.05
2021-07-15,1828.4000244140625,412.786783400803,53158.85
2021-07-16,1814.5,413.2890759376285,53140.06
2021-07-19,1808.699951171875,408.8819367135208,52553.4
2021-07-20,1810.9000244140625,409.83919775159154,52198.51
2021-07-22,1805.0,412.9668606166615,52837.21
2021-07-23,1801.4000244140625,417.3076787435229,52975.8
2021-07-26,1798.699951171875,417.99962988286927,52852.27
2021-07-27,1799.5,416.9664506743468,52578.76
2021-07-28,1799.5,417.3077281900081,52443.71
2021-07-29,1831.199951171875,418.7293459115925,52653.07
2021-07-30,1812.5999755859373,417.0802541531564,52586.84
2021-08-02,1818.0999755859373,417.9048411527636,52950.63
2021-08-03,1810.0999755859373,418.2365583722427,53823.36
2021-08-04,1810.5,418.0848755928648,54369.77
2021-08-05,1805.0999755859373,418.7767640479432,54492.84
2021-08-06,1760.0,419.8098440396247,54277.72
2021-08-09,1723.4000244140625,419.67714143369057,54402.85
2021-08-10,1728.800048828125,420.2837073084507,54554.66
2021-08-11,1750.4000244140625,420.7007408497949,54525.93
2021-08-12,1749.0,422.00870631115447,54843.98
2021-08-13,1775.199951171875,422.6531920214617,55437.29
2021-08-16,1786.9000244140625,423.76212979729854,55582.58
2021-08-17,1785.0,421.7243587629291,55792.27
2021-08-18,1781.5999755859375,421.4115691085352,55629.49
2021-08-20,1781.0,420.53958411069095,55329.32
2021-08-23,1803.199951171875,424.8236144923992,55555.79
2021-08-24,1805.5999755859373,425.1173901582532,55958.98
2021-08-25,1788.199951171875,425.9894073439551,55944.21
2021-08-26,1792.199951171875,425.4206877841671,55949.1
2021-08-27,1816.5999755859373,427.1172655851708,56124.72
2021-08-30,1809.0,429.4107864460952,56889.76
2021-08-31,1815.0,428.8611957825022,57552.39
2021-09-01,1813.0999755859373,429.448743272898,57338.21
2021-09-02,1808.699951171875,430.3396132687179,57852.54
2021-09-03,1830.9000244140625,429.9415846083341,58129.95
2021-09-07,1795.9000244140625,429.1644274985925,58279.48
2021-09-08,1790.699951171875,428.0839697933442,58250.26
2021-09-09,1797.4000244140625,428.9369825103565,58305.07
2021-09-13,1792.0,425.4775972524404,58177.76
2021-09-14,1804.699951171875,424.92781356629735,58247.09
2021-09-15,1792.4000244140625,424.9941436625821,58723.2
2021-09-16,1754.5999755859375,424.9467711818383,59141.16
2021-09-17,1749.4000244140625,423.465295812718,59015.89
2021-09-20,1761.800048828125,415.0885526154072,58490.93
2021-09-21,1776.0,416.3721987017361,59005.27
2021-09-22,1776.699951171875,418.38786996044666,58927.33
2021-09-23,1747.699951171875,423.0088213701685,59885.36
2021-09-24,1749.699951171875,422.7996868828111,60048.47
2021-09-27,1750.0,422.2101634274847,60077.88
2021-09-28,1735.800048828125,418.39738252936206,59667.6
2021-09-29,1721.5,415.54494825344585,59413.27
2021-09-30,1755.300048828125,415.2882466877489,59126.36
2021-10-01,1757.0,414.5846606777998,58765.58
2021-10-04,1766.199951171875,412.616428523891,59299.32
2021-10-05,1759.5999755859375,414.0711734959456,59744.88
2021-10-06,1760.5,413.71937371377385,59189.73
2021-10-07,1757.9000244140625,419.9567221633221,59677.83
2021-10-08,1756.300048828125,418.2547707115296,60059.06
2021-10-11,1754.5999755859375,418.6066032837989,60135.78
2021-10-12,1758.300048828125,414.6512185184904,60284.31
2021-10-13,1793.699951171875,414.6036341563381,60737.05
2021-10-14,1796.699951171875,420.8885843711637,61305.95
2021-10-18,1764.800048828125,425.53798930193824,61765.59
2021-10-19,1769.699951171875,428.5425788163095,61716.05
2021-10-20,1784.0999755859375,430.4632343578258,61259.96
2021-10-21,1781.199951171875,431.5091315476154,60923.5
2021-10-22,1795.5,432.3078899044283,60821.62
2021-10-25,1806.0,433.4773534356401,60967.05
2021-10-26,1792.699951171875,435.94001987959456,61350.26
2021-10-27,1797.9000244140625,434.675339241908,61143.33
2021-10-28,1801.5999755859373,435.8544339275883,59984.7
2021-10-29,1783.0,436.957317992765,59306.93
2021-11-01,1795.0999755859375,438.0412387550335,60138.46
2021-11-02,1788.699951171875,439.4960062139577,60029.06
2021-11-03,1763.5999755859375,442.2724001417978,59771.92
2021-11-04,1793.0,444.0314318437602,60067.62
2021-11-08,1827.4000244140625,447.1025953661768,60545.61
2021-11-09,1830.199951171875,446.4750523466281,60433.45
2021-11-10,1847.5999755859373,444.3927685049816,60352.82
2021-11-11,1863.199951171875,442.4054955014499,59919.69
2021-11-12,1867.9000244140625,444.8490948355432,60686.69
2021-11-15,1866.0999755859373,445.7523782809208,60718.71
2021-11-16,1853.5999755859373,447.3497293227274,60322.37
2021-11-17,1869.699951171875,446.11367181585166,60008.33
2021-11-18,1861.0,446.89336374419054,59636.01
2021-11-22,1806.0,450.2497101192712,58465.89
2021-11-23,1783.5,446.0281189919321,58664.33
2021-11-24,1784.0999755859375,446.47499020415466,58340.99
2021-11-26,1785.300048828125,441.083912735613,57107.15
2021-11-29,1782.300048828125,443.6130739628271,57260.58
2021-11-30,1773.5999755859375,441.2075334991874,57064.87
2021-12-01,1781.5999755859375,441.8160744708106,57684.79
2021-12-02,1760.699951171875,436.4914411520709,58461.29
2021-12-03,1782.0,437.6609492763742,57696.46
2021-12-06,1777.5,438.12688385480993,56747.14
2021-12-07,1782.5999755859375,445.818969984146,57633.65
2021-12-08,1783.4000244140625,446.883892741032,58649.68
2021-12-09,1774.5999755859375,446.5320688500467,58807.13
2021-12-10,1782.9000244140625,447.7396280674142,58786.67
2021-12-13,1786.300048828125,447.41630797487454,58283.42
2021-12-14,1770.4000244140625,442.8333523996285,58117.09
2021-12-15,1762.5999755859375,447.7016299176194,57788.03
2021-12-16,1796.5999755859375,449.6127111619842,57901.14
2021-12-17,1803.800048828125,443.4349791298813,57011.74
2021-12-20,1793.699951171875,434.52313567977,55822.01
2021-12-21,1787.9000244140625,441.9750574240739,56319.01
2021-12-22,1801.5999755859373,446.36431110820615,56930.56
2021-12-23,1811.199951171875,450.54356544604246,57315.28
2021-12-27,1808.0999755859373,455.4287386896789,57420.24
2021-12-28,1810.199951171875,456.859947673958,57897.48
2021-12-29,1805.0999755859373,456.62148041138266,57806.49
2021-12-30,1812.699951171875,457.0412541047892,57794.32
2021-12-31,1827.5,454.99938576565216,58253.82
2022-01-03,1799.4000244140625,455.9439597356591,59183.22
2022-01-04,1814.0,457.976400089824,59855.93
2022-01-05,1824.5999755859373,456.0680879326196,60223.15
2022-01-06,1788.699951171875,449.236227685704,59601.84
2022-01-07,1797.0,447.6905579683228,59744.65
2022-01-10,1798.4000244140625,444.389145762566,60395.63
2022-01-11,1818.5999755859373,448.3107535722663,60616.89
2022-01-12,1827.199951171875,451.5072088965817,61150.04
2022-01-13,1821.199951171875,451.2018371563382,61235.3
2022-01-14,1816.5,443.7689575684762,61223.03
2022-01-18,1812.300048828125,438.8741284845824,60754.86
2022-01-19,1843.0999755859373,438.54012707476136,60098.82
2022-01-20,1842.5,437.71004946980986,59464.62
2022-01-21,1831.800048828125,427.51968650800586,59037.18
2022-01-24,1841.699951171875,420.1917972856983,57491.51
2022-01-25,1852.699951171875,419.5620294475353,57858.15
2022-01-27,1793.300048828125,421.3462975450848,57276.94
2022-01-28,1784.9000244140625,421.7375155522601,57200.23
